Municipality,Year,YieldPortfolio,Tmin_mean,Tmin_min,Tmax_mean,Tmax_max,Tmean_mean,Ptot_sum,Ptot_max,GDD_sum,HotDays_sum,FrostDays_sum,WetDays_sum
EMERSON-FRANKLIN,2005,0.30973636706254987,1.658049078161644,-31.44786782,9.65280889948767,33.87672055,5.655428989441096,0.5,0.05,2128.822772949,15,157,33
EMERSON-FRANKLIN,2006,2.7923854981247556,2.53090006810137,-30.84499293,10.69863289700548,34.19774183,6.614766483142465,0.31,0.02,2265.214578798,18,166,30
EMERSON-FRANKLIN,2007,3.1716544240984486,1.2408236719863013,-29.94788669,9.192205865320547,35.29491178,5.216514769320548,0.45,0.04,2215.306722896,16,154,33
EMERSON-FRANKLIN,2008,4.047151758236954,-0.6719707104180329,-31.56640342,7.753860742967213,32.75041274,3.5409450165655736,0.5,0.04,1877.308618482,5,171,34
EMERSON-FRANKLIN,2009,3.918666549277258,-0.1457736489616438,-29.96753846,7.720962593857534,33.63958562,3.7875944726136983,0.38,0.03,1806.985047572,5,172,32
EMERSON-FRANKLIN,2010,3.360955769280836,1.6073582993232876,-30.21770816,9.6505478484137,33.23480802,5.6289530742191785,0.53,0.04,2183.845735195,11,145,39
EMERSON-FRANKLIN,2011,2.6748180065315625,1.1116662709260274,-28.35452503,9.272053179756165,34.49672983,5.191859725726028,0.43,0.04,2108.605169069,10,164,30
ETHELBERT,1996,0.7890119693823541,-2.992102109144809,-38.79709743,4.667029510628415,31.94579664,0.8374637007978142,0.45,0.05,1571.762757975,5,200,36
ETHELBERT,1997,0.5231706800215591,-0.8392876834575341,-32.94591995,6.872809580484932,32.04907225,3.0167609488383564,0.42,0.02,1642.211934596,3,199,35
ETHELBERT,1998,0.72175955273942,0.3596057315753424,-29.07107501,7.698760946120548,30.13098815,4.029183339134247,0.6,0.05,1732.440330418,2,173,46
ETHELBERT,1999,0.991091656790127,0.39898357556712327,-28.70250185,7.6949059471561645,30.39099533,4.046944761646575,0.52,0.04,1537.731347754,1,170,39
ETHELBERT,2000,1.0739083888569108,-0.9766231885355191,-31.85649995,6.260388836330601,30.68452882,2.6418828240519128,0.53,0.03,1552.944215971,1,173,44
ETHELBERT,2001,1.1778758343592992,0.27915056599452054,-33.76262628,8.166940730123288,31.99500277,4.223045648413699,0.38,0.02,1731.156124965,3,181,33
ETHELBERT,2002,0.902131874846041,-1.220162637619178,-31.03447602,6.24220507550411,33.82543824,2.5110212192109587,0.4,0.03,1565.096102068,7,214,36
ETHELBERT,2003,1.0581561362796705,-0.7780228090410959,-32.68756643,6.9948210967013695,33.14449253,3.1083991440958907,0.36,0.02,1810.6102686030001,7,174,29
ETHELBERT,2004,0.9317608628691965,-1.3636107110491802,-33.02796006,5.693264392139344,29.57841448,2.1648268406420765,0.52,0.03,1294.051714217,0,189,42
ETHELBERT,2005,0.8479956469127833,0.5267702306684932,-30.61756892,7.33692300920822,33.47000506,3.9318466203698628,0.4,0.05,1663.844224638,5,164,30
ETHELBERT,2006,1.096415888433922,1.0141662106684932,-29.85055017,8.431312868082193,32.07792989,4.722739539947945,0.48,0.03,1810.049119181,3,182,41
ETHELBERT,2007,1.110343628099298,-0.23346240149315076,-32.09424666,6.960174953619179,35.56895498,3.3633562764328766,0.39,0.02,1685.580755333,8,164,31
ETHELBERT,2008,2.3499443672297833,-1.8661601864480875,-30.63040215,5.942829401393443,31.25094963,2.0383346076147544,0.46,0.03,1511.350974316,1,189,39
ETHELBERT,2009,0.6587559000781311,-1.0819959682684932,-29.60512052,6.1151039604,29.42137053,2.516553996389041,0.34,0.03,1502.832690696,0,179,29
ETHELBERT,2010,0.4911582790154933,0.315415141890411,-28.01966401,7.53268868639726,30.58400663,3.9240519146246573,0.71,0.06,1647.116913514,1,162,47
ETHELBERT,2011,0.6624008078148925,-0.5550114057095891,-30.86027129,7.448188977750684,36.01267774,3.44658878639726,0.49,0.04,1783.3561442339999,7,180,33
FISHER,1996,1.09470508744373,-2.3593100169398906,-38.87112526,5.2606437306284155,33.3743075,1.4506668569617487,0.609558488395,0.036399508,1775.548895858,6,188,114
FISHER,1997,2.0561181316443338,-0.6503322902547946,-32.73009294,7.150965763887672,31.95224538,3.250316737252055,0.69214982456,0.043268102,1793.075197159,6,187,106
FISHER,1998,1.7646928974590765,1.4024560005123288,-28.17255243,8.826519318761644,30.9718623,5.114487660052054,0.699055018014,0.042102291,1950.2174948,3,158,116
FISHER,1999,1.6016013283731956,1.092024131690411,-30.310422,8.637132826512328,32.73960662,4.864578479717808,0.61341016496,0.039569408,1809.405589675,6,164,111
FISHER,2000,1.5148820162678904,-0.38172138571311476,-30.28299274,7.205141351508196,31.22238611,3.4117099832431697,0.732385757265,0.032637744,1780.829393259,3,164,115
FISHER,2001,1.0373050879506995,0.9811371647917807,-30.19465963,8.674649756342466,34.55903469,4.827893460983562,0.619665496489,0.026742762,1919.734487739,6,171,108
FISHER,2002,2.1260095144200974,-0.5671563949205479,-31.48261125,6.9261605901643835,35.80027966,3.1795020980383564,0.594784237534,0.047120245,1750.270202126,10,209,108
FISHER,2003,2.202384657760094,-0.10839950960821917,-32.78875847,7.746117217860275,33.70007331,3.8188588544410957,0.5141393963426,0.044644067,2008.32640073,6,171,96
FISHER,2004,2.781827756297912,-0.6585278336338798,-33.39940635,6.623509247562842,29.96699242,2.9824907071830604,0.763064808556,0.0456761,1515.50207885,0,175,121
FISHER,2005,1.0132086245339893,1.080290131120548,-30.97312754,8.434355689873971,33.08322659,4.757322910969863,0.568989964612,0.045814454,1944.483816145,11,165,106
FISHER,2006,2.1659158421106617,1.9198311708821916,-29.63829756,9.756412916665754,33.12497052,5.8381220446794515,0.494873808349,0.03231657,2099.396188149,5,175,99
FISHER,2007,2.209153021889654,0.46522934168493146,-32.62004599,7.983686081761644,35.69423187,4.224457712117808,0.534691340664,0.033660325,1956.2429209910001,9,157,117
FISHER,2008,1.6910843959517372,-1.2904922225874316,-30.96791204,6.70476561352459,32.11874915,2.707136695647541,0.6565607099268,0.046917786,1713.658049275,2,184,108
FISHER,2009,0.8852280307865635,-0.3926011378684931,-28.64256965,6.9485579504739725,30.81454248,3.277978406556165,0.676685461908,0.082302997,1635.195303002,1,174,101
FISHER,2010,1.0838105362823436,1.278952135391781,-26.22735203,8.807382754106849,31.90145889,5.043167445169863,0.751587979375,0.045992075,1963.179904229,6,150,104
FISHER,2011,0.7543120855606308,0.5097320081808219,-29.12119411,8.632426321575343,37.0141814,4.571079165284932,0.452957840044,0.035740082,2064.99460445,13,173,96
GILBERT PLAINS,1996,2.66415308111613,-3.196338649696721,-40.04972621,4.6755413350956285,32.21193017,0.7396013428333335,0.567725724039,0.025384519,1580.016142984,6,200,104
GILBERT PLAINS,1997,4.116383448547811,-0.8174640805068493,-33.9930806,7.196262169241096,31.3511119,3.1893990446630136,0.584322716718,0.047429574,1670.729161306,4,195,103
GILBERT PLAINS,1998,2.9508809199089576,0.23836808440273974,-29.65223862,7.833733174923287,30.1190326,4.036050630063014,0.741919776465,0.055988302,1735.502952628,1,176,111
GILBERT PLAINS,1999,5.120452913077999,0.34574930834246576,-27.99572377,7.813710134389041,31.25668832,4.079729721665753,0.681619118312,0.036315587,1529.102503354,2,171,107
GILBERT PLAINS,2000,5.148291189001915,-1.0982831000846993,-32.53030377,6.463048038849727,31.20471927,2.682382469478142,0.733634419615,0.03592233,1579.176603003,2,175,118
GILBERT PLAINS,2001,4.7182214223295365,0.07272837593972603,-31.93837245,8.093992729652054,32.34775873,4.083360553054795,0.490038535425,0.026541991,1729.297703967,4,181,93
GILBERT PLAINS,2002,4.587289369311236,-1.2172192119123288,-30.32411318,6.517580453126028,33.5971216,2.650180621090411,0.5602794885168,0.035820462,1576.004302845,7,214,109
GILBERT PLAINS,2003,4.283093627079212,-1.0378550449095891,-32.36811705,7.121979943271233,34.32759981,3.04206244950411,0.4469185130014,0.021541506,1818.733300585,6,175,92
GILBERT PLAINS,2004,5.453956329896405,-1.4125840965928962,-34.41890786,5.9285854540382505,30.35160529,2.258000678857923,0.660652576726,0.032179345,1310.947663513,1,192,114
GILBERT PLAINS,2005,4.170716348640777,-0.0018738997863013388,-34.53467282,7.340369658339726,33.01544068,3.669247879731507,0.563918187481,0.059985118,1668.659292974,4,166,103
GILBERT PLAINS,2006,5.339271879130577,0.5744339483150684,-32.27573272,8.44636626329315,32.02053069,4.5104001064,0.5325884802555,0.039547194,1831.841757633,3,179,114
GILBERT PLAINS,2007,2.788067454116173,-0.5520972274054794,-30.7110805,7.209404104060273,35.02086858,3.3286534384958903,0.515351165988,0.024185986,1733.883213541,8,169,100
GILBERT PLAINS,2008,6.911063298367536,-2.132326131677596,-32.31206481,6.123189502928962,30.54844526,1.9954316857431693,0.584451133213,0.031389547,1526.553325678,1,185,103
GILBERT PLAINS,2009,6.8401893423861635,-1.4877182865890413,-31.65102824,6.240494737767123,29.53746819,2.3763882258,0.497255355584,0.027537614,1503.274998616,0,183,101
GILBERT PLAINS,2010,3.424287686300799,0.020551086402739716,-27.98027254,7.589029988720547,30.60785192,3.804790537978082,0.78853096,0.053175063,1661.099713084,1,162,109
GILBERT PLAINS,2011,4.9554908347961,-0.6371368586958904,-29.44533014,7.499689673767123,36.42149466,3.4312764078438356,0.612120867504,0.047463618,1777.262519186,6,181,97
GIMLI,1996,0.4625304533985453,-3.171258183306011,-40.09453253,5.121984396948087,33.45845266,0.9753631069890709,0.449316570692,0.033664781,1720.520371183,5,192,92
GIMLI,1997,0.26537391072020333,-1.3416521400931507,-33.6593481,6.886349867575342,31.0081834,2.7723488640821916,0.7349903576215,0.041509635,1726.12597726,2,192,108
GIMLI,1998,0.4516993474289819,0.8807482862136986,-29.25355642,8.930488987353424,31.12329935,4.9056186373397255,0.655860107197,0.032784915,1904.147928634,2,161,110
GIMLI,1999,0.3992925870035537,0.4569458332657535,-32.18731046,8.512126401326027,32.63509243,4.484536117630137,0.644927241408,0.034740599,1755.262064032,4,166,114
GIMLI,2000,0.401186998536433,-1.0075423115437159,-32.26545603,7.153916081718579,30.43326702,3.0731868855737705,0.78756756802,0.031113081,1719.658373791,1,166,121
GIMLI,2001,0.18427284044450362,0.3396887184082192,-31.23766568,8.509656610597261,33.93616844,4.424672665060274,0.636994221811,0.033854534,1853.834565935,5,169,107
GIMLI,2002,0.4150811772896291,-1.2326440498164384,-34.15772418,6.852557141432876,35.05873842,2.8099565460410956,0.6170357627625,0.052913842,1708.522262289,9,213,107
GIMLI,2003,0.7234941195641202,-0.6494222147589042,-32.90383961,7.67636163291233,32.97062372,3.5134697094383562,0.5587302128216,0.051546694,1938.07084127,4,180,102
GIMLI,2004,0.54544959268318,-1.0685503802131147,-34.01189757,6.621450872043717,28.31751869,2.7764502461994534,0.870232638258,0.055463513,1464.267492079,0,177,128
GIMLI,2005,0.14512880347649088,0.4449920202849314,-33.28723811,8.421508593010959,33.13107548,4.433250307115069,0.633521936136,0.041992207,1905.473746349,9,164,109
GIMLI,2006,0.3657209335950148,1.5155766462684932,-29.60095683,9.806057668775342,32.76078248,5.660817158063013,0.5643585830035001,0.033581538,2052.466259188,5,175,100
GIMLI,2007,0.4882153026834557,0.15158805050136984,-30.8405684,8.049145402356164,34.99933661,4.100366726871233,0.558367627523,0.039581786,1924.395386147,7,161,120
GIMLI,2008,0.34112836678989233,-1.6165877268551911,-30.14572225,6.719217648377049,31.43789057,2.5513149612896173,0.6904842311176,0.055406556,1653.804005132,2,184,109
GIMLI,2009,0.10889361388846039,-0.6654582319068493,-28.89197555,6.990983959295891,29.66904554,3.162762864021918,0.708101019908,0.058028454,1576.201796258,0,177,105
GIMLI,2010,0.1311902289290838,0.6835689198164383,-27.74786285,8.805297652145205,31.22782945,4.744433286471233,0.782926085875,0.040393666,1897.24034696,6,156,107
GIMLI,2011,0.2660228388611602,-0.07438288195616441,-31.34938675,8.577688744923288,35.59212445,4.251652931961644,0.449316570692,0.033664781,2007.028198791,11,182,92
GLENBORO-SOUTH CYPRESS,1996,1.2223838947240677,-2.473992472423497,-37.9555179,5.11337633329235,33.79894703,1.3196919307213113,0.648289705532,0.042267204,1733.806011084,5,189,107
GLENBORO-SOUTH CYPRESS,1997,1.0485773786746149,-0.2908834178794521,-34.25686917,7.892857436550686,31.95224538,3.800987009860274,0.596611377525,0.090193255,1867.913750182,3,186,94
GLENBORO-SOUTH CYPRESS,1998,2.020445525847293,1.4689220544438357,-29.31107773,8.954460151515068,31.06352157,5.211691103197261,0.733394662282,0.052842487,1982.782674613,4,159,108
GLENBORO-SOUTH CYPRESS,1999,1.5234698377502156,1.1475981892575342,-28.47279898,8.944970197350685,32.36098918,5.046284193668493,0.613470573192,0.039115085,1769.664682495,4,166,102
GLENBORO-SOUTH CYPRESS,2000,1.618413416076973,0.027559263704918083,-30.26741346,7.6985579958989065,33.22266559,3.863058629909836,0.726766668885,0.03702624,1859.754012462,3,162,113
GLENBORO-SOUTH CYPRESS,2001,1.4311667269893937,0.9545365663205481,-29.70335948,8.977459341980822,34.12564879,4.9659979544712325,0.469814103263,0.024993819,1952.355315466,9,170,89
GLENBORO-SOUTH CYPRESS,2002,1.759828991069721,-0.18822115636986303,-31.53544815,7.7753188762547945,34.99238999,3.793548860238356,0.4836265356159,0.032043784,1800.980997667,10,205,87
GLENBORO-SOUTH CYPRESS,2003,1.8753877997636643,-0.09885924483287672,-32.9792376,7.9405130016082195,32.67084992,3.9208268789671235,0.470371429672,0.033334378,2006.506285349,7,171,97
GLENBORO-SOUTH CYPRESS,2004,2.128082660969274,-0.28531630059016394,-31.64293959,7.164802399489071,29.8044241,3.4397430497677597,0.692048530141,0.031789841,1537.083660998,0,176,115
GLENBORO-SOUTH CYPRESS,2005,2.089557742451535,1.0026914423726028,-29.20923898,8.584364120334246,32.89382477,4.793527781936986,0.572124362136,0.036027823,1928.12886408,11,161,94
GLENBORO-SOUTH CYPRESS,2006,1.86309871231411,1.6671094996465754,-31.58394645,9.67204123999726,33.44759363,5.669575370336987,0.363129714601,0.023284796,2105.100499724,12,173,89
GLENBORO-SOUTH CYPRESS,2007,2.1096787706266196,0.5338595387753424,-30.72481407,8.625553173819178,35.78427463,4.57970635690411,0.522485174115,0.047786903,2062.917442673,11,154,92
GLENBORO-SOUTH CYPRESS,2008,3.334802578824872,-1.309476885909836,-34.47840737,7.106460131101093,32.73860595,2.8984916227704915,0.5052301364958,0.046422683,1769.29528288,5,184,95
GLENBORO-SOUTH CYPRESS,2009,4.125014837436363,-0.858950654750685,-32.7090548,6.909445230816439,31.34085189,3.0252472884575345,0.532916584612,0.10965664,1709.250492553,2,177,82
GLENBORO-SOUTH CYPRESS,2010,3.2098989406356173,1.0469633445260274,-30.44814827,8.794022858534246,33.72959778,4.9204931020191784,0.6159690755,0.037263795,2012.776050971,7,153,106
GLENBORO-SOUTH CYPRESS,2011,2.1183735778822608,0.411265483169863,-28.61072837,8.707549813830136,35.73491696,4.559407648978082,0.520785687504,0.028501169,1997.021162127,11,177,89
GLENELLA-LANSDOWNE,1996,2.0776652264427296,-2.5428200431038253,-39.27438211,5.386412354822404,34.15118259,1.4217961558715848,0.5,0.03,1745.906183043,9,189,39
GLENELLA-LANSDOWNE,1997,2.458036046693714,-0.5000910713342466,-34.37477466,7.816025978945206,31.95224538,3.6579674541589045,0.52,0.08,1826.380321094,6,188,33
GLENELLA-LANSDOWNE,1998,3.5684188973788116,1.2291856109041095,-29.60860176,8.948979156830138,31.17510676,5.089082384583562,0.62,0.05,1964.59647674,3,159,41
GLENELLA-LANSDOWNE,1999,1.7099131535187462,1.0391125944054793,-28.66716295,8.892375437663015,32.18745619,4.96574401659452,0.56,0.06,1766.798375848,5,165,38
GLENELLA-LANSDOWNE,2000,2.837863310840108,-0.2899749676065574,-30.12330512,7.601760417789618,33.26388822,3.6558927253469946,0.5700000000000001,0.04,1827.771161548,4,163,43
GLENELLA-LANSDOWNE,2001,1.5220122408161587,0.8139042430273972,-31.13900295,9.023015254863013,34.49251499,4.918459749405479,0.44,0.03,1940.669715446,7,172,33
GLENELLA-LANSDOWNE,2002,2.8024948205180094,-0.47593700351232876,-31.92291879,7.624604761813699,35.34754922,3.574333879687671,0.32,0.04,1776.558042615,11,208,25
GLENELLA-LANSDOWNE,2003,2.7008260198857963,-0.13163317981095884,-32.36216458,8.10459193510137,33.54618943,3.9864793779835614,0.38,0.04,2013.782766823,9,169,29
GLENELLA-LANSDOWNE,2004,3.482790103826942,-0.40781994296994534,-33.0062265,7.165939922852459,30.66286415,3.3790599902704916,0.48,0.03,1534.044026596,1,177,41
GLENELLA-LANSDOWNE,2005,1.9344997857877613,1.0437900675178082,-30.838055,8.604874685328767,33.19487399,4.824332376717808,0.42,0.04,1912.246205293,8,160,30
GLENELLA-LANSDOWNE,2006,2.3390913485781457,1.6917484623671233,-29.47517751,9.89778793960274,33.24570678,5.794768201701369,0.23,0.02,2114.185865454,9,176,21
GLENELLA-LANSDOWNE,2007,3.1206860882835246,0.5556612367452055,-29.53391782,8.604337618087671,35.8743174,4.579999427676713,0.3,0.03,2019.745930935,11,159,21
GLENELLA-LANSDOWNE,2008,3.4313742727229437,-1.263878308920765,-32.23749867,7.200414485568307,31.41624478,2.9682680888114756,0.43,0.03,1736.27364708,4,186,33
GLENELLA-LANSDOWNE,2009,4.013746738677501,-0.6483809749808219,-31.44448898,7.173585968520548,31.19572981,3.2626024971479453,0.38,0.11,1682.138238992,1,177,23
GLENELLA-LANSDOWNE,2010,2.1482538755281295,1.0813796199643837,-27.59620568,8.939098037627398,32.41015841,5.010238829356164,0.55,0.04,1972.98312003,5,152,36
GLENELLA-LANSDOWNE,2011,1.0511880835391427,0.3860971482301369,-29.00667898,8.934511935643837,36.88312526,4.660304542452055,0.36,0.04,2033.58563157,12,173,28
GRAHAMDALE,1996,0.7774752447324224,-2.2213355148688523,-38.56137724,5.422368397972678,33.52694291,1.600516441737705,0.41000000000000003,0.03,1788.998855175,8,187,33
GRAHAMDALE,1997,0.4934014198506447,-0.46404872781095896,-32.65015701,7.422655769073973,32.60784397,3.479303521,0.46,0.04,1821.491261255,8,184,34
GRAHAMDALE,1998,0.6007465478691238,1.4084227839068493,-27.76196926,8.832775513950684,31.21695121,5.120599149339726,0.5700000000000001,0.04,1960.681986659,4,163,45
GRAHAMDALE,1999,0.5882525288490507,1.198750849909589,-29.44265557,8.753754344665754,32.3885967,4.976252597830137,0.45,0.03,1814.205428343,7,166,34
GRAHAMDALE,2000,0.7351173657813784,-0.2695271633606558,-29.71434904,7.300699997937158,32.09983942,3.5155864176666665,0.56,0.03,1800.127148661,4,163,46
GRAHAMDALE,2001,0.6765086791515815,1.0723139989397261,-30.54299949,8.842437336747945,34.82914497,4.95737566819726,0.51,0.03,1940.590193114,6,171,39
GRAHAMDALE,2002,0.5597632477199896,-0.4455752182684931,-30.858353,7.100297142805479,36.13592464,3.3273609628136986,0.4,0.04,1762.512408092,11,206,33
GRAHAMDALE,2003,0.2866583563015157,-0.012735931684931461,-32.54073877,7.875559272890411,34.23167219,3.93141167110137,0.32,0.04,2026.613904441,13,171,25
GRAHAMDALE,2004,0.810594898331942,-0.5362617161557377,-33.99806712,6.748788476136612,30.88887377,3.1062633801530053,0.51,0.03,1529.660927125,1,170,40
GRAHAMDALE,2005,0.7327669042831246,1.2180510690246573,-31.07443195,8.506527753753424,33.57567134,4.8622894116986295,0.37,0.03,1943.932104815,11,163,32
GRAHAMDALE,2006,0.6702157416756193,1.9717043722520549,-29.3710165,9.797153607252055,33.42186295,5.884428990509589,0.29000000000000004,0.03,2105.32034619,6,177,25
GRAHAMDALE,2007,0.7837114404471565,0.5194325770054795,-32.30221207,8.095630851375342,36.07789235,4.30753171449863,0.33,0.03,1962.213009497,11,159,26
GRAHAMDALE,2008,0.6608960534659718,-1.1973756922540983,-30.43613773,6.846640721456284,32.02626258,2.8246325148715847,0.47000000000000003,0.04,1729.682853792,3,182,35
GRAHAMDALE,2009,0.5668121215078175,-0.3416843269178082,-28.24507901,7.067512994156164,31.25184368,3.3629143339534244,0.46,0.08,1658.814544254,1,174,32
GRAHAMDALE,2010,0.5796550719067828,1.3260869995643836,-26.09932974,8.859455858435616,32.23131873,5.092771429512329,0.54,0.05,1969.65775744,6,152,37
GRAHAMDALE,2011,0.6476211409366377,0.5524112936986301,-29.14254438,8.688632284252055,37.66750605,4.620521789479452,0.36,0.03,2069.844807242,13,176,30
GRANDVIEW,1996,2.7928261546847346,-3.196338649696721,-40.04972621,4.6755413350956285,32.21193017,0.7396013428333335,0.567725724039,0.025384519,1580.016142984,6,200,104
GRANDVIEW,1997,3.823846114570338,-0.8174640805068493,-33.9930806,7.196262169241096,31.3511119,3.1893990446630136,0.584322716718,0.047429574,1670.729161306,4,195,103
GRANDVIEW,1998,2.4705137662546015,0.23836808440273974,-29.65223862,7.833733174923287,30.1190326,4.036050630063014,0.741919776465,0.055988302,1735.502952628,1,176,111
GRANDVIEW,1999,4.5816634561957645,0.34574930834246576,-27.99572377,7.813710134389041,31.25668832,4.079729721665753,0.681619118312,0.036315587,1529.102503354,2,171,107
GRANDVIEW,2000,4.920261994763816,-1.0982831000846993,-32.53030377,6.463048038849727,31.20471927,2.682382469478142,0.733634419615,0.03592233,1579.176603003,2,175,118
GRANDVIEW,2001,5.035161183288718,0.07272837593972603,-31.93837245,8.093992729652054,32.34775873,4.083360553054795,0.490038535425,0.026541991,1729.297703967,4,181,93
GRANDVIEW,2002,5.12464569042468,-1.2172192119123288,-30.32411318,6.517580453126028,33.5971216,2.650180621090411,0.5602794885168,0.035820462,1576.004302845,7,214,109
GRANDVIEW,2003,3.5353714926331055,-1.0378550449095891,-32.36811705,7.121979943271233,34.32759981,3.04206244950411,0.4469185130014,0.021541506,1818.733300585,6,175,92
GRANDVIEW,2004,5.779080380894509,-1.4125840965928962,-34.41890786,5.9285854540382505,30.35160529,2.258000678857923,0.660652576726,0.032179345,1310.947663513,1,192,114
GRANDVIEW,2005,4.577895692111612,-0.0018738997863013388,-34.53467282,7.340369658339726,33.01544068,3.669247879731507,0.563918187481,0.059985118,1668.659292974,4,166,103
GRANDVIEW,2006,5.8226295299372595,0.5744339483150684,-32.27573272,8.44636626329315,32.02053069,4.5104001064,0.5325884802555,0.039547194,1831.841757633,3,179,114
GRANDVIEW,2007,4.731135299452625,-0.5520972274054794,-30.7110805,7.209404104060273,35.02086858,3.3286534384958903,0.515351165988,0.024185986,1733.883213541,8,169,100
GRANDVIEW,2008,7.776791809336243,-2.132326131677596,-32.31206481,6.123189502928962,30.54844526,1.9954316857431693,0.584451133213,0.031389547,1526.553325678,1,185,103
GRANDVIEW,2009,7.394096994156359,-1.4877182865890413,-31.65102824,6.240494737767123,29.53746819,2.3763882258,0.497255355584,0.027537614,1503.274998616,0,183,101
GRANDVIEW,2010,4.789816724179499,0.020551086402739716,-27.98027254,7.589029988720547,30.60785192,3.804790537978082,0.78853096,0.053175063,1661.099713084,1,162,109
GRANDVIEW,2011,4.986374329071521,-0.6371368586958904,-29.44533014,7.499689673767123,36.42149466,3.4312764078438356,0.612120867504,0.047463618,1777.262519186,6,181,97
GREY,1996,2.251455273818795,-2.2993127717896176,-37.83863186,5.2337502144726775,34.08856293,1.4672187215163937,0.67,0.06,1778.719888186,4,188,52
GREY,1997,2.7560390163102615,-0.3209688920465754,-34.00906779,7.742941588517809,31.8090223,3.710986348550685,0.57,0.08,1880.065693167,1,188,36
GREY,1998,3.3370125961613426,1.7686523853726026,-28.63073944,9.336382863413698,31.45008456,5.552517624747945,0.5800000000000001,0.05,2058.097311274,4,155,40
GREY,1999,3.959508624684045,1.3072579602849315,-28.91257201,9.120259049553425,32.43789585,5.213758505476712,0.51,0.04,1836.8153286,5,166,35
GREY,2000,2.984651188164877,0.24927667086065575,-30.21872821,7.9590769212868855,32.74566076,4.10417679640164,0.58,0.04,1913.796969413,2,158,41
GREY,2001,1.7144119790324515,1.1904334552684932,-31.07054309,9.139785072605479,33.90391647,5.165109264443836,0.36,0.03,1995.541148469,10,165,30
GREY,2002,3.392723047910091,-0.015727828660274015,-31.62155274,7.852130145586302,34.93384726,3.9182011589890413,0.35000000000000003,0.04,1845.722018402,10,200,22
GREY,2003,4.221002977130053,0.15679810587671233,-32.06850925,8.133392121646576,32.38906254,4.145095114210959,0.42,0.03,2044.593189738,8,171,33
GREY,2004,4.188267891513794,-0.11658160894535519,-33.04179051,7.437163385691258,29.1442381,3.6602908887786887,0.61,0.05,1583.908318294,0,173,43
GREY,2005,0.7836111122407707,1.358190198260274,-29.12183909,8.937413491126028,33.46003654,5.147801845120548,0.51,0.06,1998.800323167,11,158,33
GREY,2006,2.776056720057746,1.984874587169863,-30.86857655,10.040545749131507,33.48322072,6.012710168934246,0.26,0.02,2170.611625516,12,170,24
GREY,2007,4.169374548618416,0.7882449328684932,-31.49193175,8.758901200238357,35.46129515,4.773573066819178,0.42,0.05,2108.829802043,12,152,35
GREY,2008,4.497693736158467,-0.9367909485546447,-33.88384053,7.315390959306011,32.69137876,3.1893000057677594,0.49,0.05,1803.430571844,3,176,35
GREY,2009,4.446226198384165,-0.46483382524931505,-32.71684874,7.209904922520548,31.14735578,3.372535548876712,0.33,0.06,1738.820966357,2,177,25
GREY,2010,3.256854789827265,1.3685542443534247,-29.27231282,9.172934314035617,33.18910454,5.270744279810959,0.5,0.04,2095.582769609,8,147,35
GREY,2011,2.163168312122621,0.8575049044575342,-27.83047276,9.08616299749863,35.22634089,4.971833951452055,0.41000000000000003,0.04,2072.560733028,14,168,31
HAMIOTA,1996,3.0320867258835733,-3.238462336360656,-42.3523813,4.929746549338798,32.86356595,0.8456421066967214,0.572922508943,0.040215985,1642.971295334,5,199,101
HAMIOTA,1997,2.7850042584015737,-0.5818228200520548,-36.34719368,7.804215532438357,31.51854169,3.6111963564794523,0.565519263753,0.079467306,1767.545994796,4,190,92
HAMIOTA,1998,3.915672044720936,0.3599969961671232,-31.8142466,8.219302604586302,30.75666228,4.289649800791781,0.743048515733,0.043176911,1811.067479244,2,172,102
HAMIOTA,1999,3.488562382777625,0.5058609009452054,-28.85956365,8.28080130419452,31.73981995,4.393331102967123,0.638566682192,0.03888576,1588.767504561,2,165,100
HAMIOTA,2000,3.4964669738434897,-0.9230268497295082,-33.96359747,7.012259519562841,32.18032172,3.044616335262295,0.749043764345,0.039292876,1678.345254095,3,172,114
HAMIOTA,2001,3.281962423226564,0.03967898015068499,-30.64166223,8.309363016515068,33.46045183,4.174520998654795,0.468703316328,0.037138263,1797.895658869,4,174,85
HAMIOTA,2002,4.211031581204778,-1.0062897835808218,-31.71157117,7.15498514139178,33.84885533,3.0743476793041093,0.5122769626159001,0.03667261,1645.340913998,9,213,90
HAMIOTA,2003,4.031861790374775,-0.974340256860274,-33.77885312,7.528933149586301,35.32884432,3.2772964464712326,0.3978992552888,0.018175148,1906.770923165,12,175,78
HAMIOTA,2004,3.876103993129257,-1.220858041702186,-37.77970646,6.402786400587432,30.49434821,2.590964179729508,0.650172233088,0.038864315,1395.865379372,1,186,111
HAMIOTA,2005,3.6737779080543747,-0.263654511260274,-36.53295198,7.573556487210959,32.99350994,3.6549509883753424,0.532967576171,0.048927905,1726.707409903,5,166,94
HAMIOTA,2006,4.448942973617563,0.629101647679452,-32.55284028,8.83422978580274,32.34315379,4.731665717238356,0.43911615050749997,0.040161458,1933.51510764,5,175,102
HAMIOTA,2007,3.3252589292266963,-0.6275001413068493,-34.45249591,7.728203811958904,35.1931243,3.5503518356164383,0.486272435946,0.025993093,1861.841315317,9,166,92
HAMIOTA,2008,5.791956800588519,-1.979247874693989,-33.02436766,6.664570892275956,30.50515368,2.3426615090546448,0.4988523980188,0.044572797,1622.164425717,3,182,86
